config,seed,epoch,rho
w/o_dynamic_gating,43,1,3.50291109343517
w/o_dynamic_gating,43,2,2.9706517938757933
w/o_dynamic_gating,43,3,2.474515358867401
w/o_dynamic_gating,43,4,2.094189413033496
w/o_dynamic_gating,43,5,2.8190479514769646
w/o_dynamic_gating,43,6,2.4944506994444176
w/o_dynamic_gating,43,7,2.062991260231782
w/o_dynamic_gating,43,8,2.0604972959263814
w/o_dynamic_gating,43,9,2.441694802623469
w/o_dynamic_gating,43,10,1.5677319767468467
w/o_dynamic_gating,43,11,1.7051090486307443
w/o_dynamic_gating,43,12,1.6209661071611094
w/o_dynamic_gating,43,13,1.493533474329621
w/o_dynamic_gating,43,14,1.161500185466298
w/o_dynamic_gating,43,15,2.1348846300685143
w/o_dynamic_gating,43,16,2.12684224710983
w/o_dynamic_gating,43,17,1.7154867888536178
w/o_dynamic_gating,43,18,1.8221667071259178
w/o_dynamic_gating,43,19,1.79560365502607
w/o_dynamic_gating,43,20,1.6499847154017857
w/o_dynamic_gating,43,21,1.320141763957087
w/o_dynamic_gating,43,22,1.0984340685030172
w/o_dynamic_gating,44,0,4.221107966987676
w/o_dynamic_gating,44,1,3.2221712003472356
w/o_dynamic_gating,44,2,1.218750723090553
w/o_dynamic_gating,44,3,1.8724018876913033
w/o_dynamic_gating,44,4,1.2167624677794462
w/o_dynamic_gating,44,5,1.8152761852824475
w/o_dynamic_gating,44,6,1.4942499312935098
w/o_dynamic_gating,44,7,1.8202365013404198
w/o_dynamic_gating,44,8,2.7828654776464896
w/o_dynamic_gating,44,9,2.3209705074283935
w/o_dynamic_gating,44,10,2.184726726693207
w/o_dynamic_gating,44,11,2.4835621287388605
w/o_dynamic_gating,44,12,2.4255166917148907
w/o_dynamic_gating,45,0,3.0464685851784608
w/o_dynamic_gating,45,1,1.9186153939903225
w/o_dynamic_gating,45,2,1.908753334719075
w/o_dynamic_gating,45,3,1.6049951216483542
w/o_dynamic_gating,45,4,2.1007551018534807
w/o_dynamic_gating,45,5,2.3129893210537764
w/o_dynamic_gating,45,6,1.9042370872777519
w/o_dynamic_gating,45,7,2.3723252746504784
w/o_dynamic_gating,45,8,2.272072791627329
w/o_dynamic_gating,45,9,2.1393154190656425
w/o_dynamic_gating,45,10,2.032019526320873
w/o_dynamic_gating,45,11,1.9839678228150608
w/o_dynamic_gating,45,12,1.895011614947637
w/o_dynamic_gating,46,0,3.6828780715751908
w/o_dynamic_gating,46,1,5.291969732665247
w/o_dynamic_gating,46,2,3.8691077940468737
w/o_dynamic_gating,46,3,3.3161823768419696
w/o_dynamic_gating,46,4,2.3351521411002447
w/o_dynamic_gating,46,5,3.3818025894636485
w/o_dynamic_gating,46,6,2.4409261400573774
w/o_dynamic_gating,46,7,2.004889400910306
w/o_dynamic_gating,46,8,2.5180213099939435
w/o_dynamic_gating,46,9,2.1128914552178886
w/o_dynamic_gating,46,10,1.5879570196076815
w/o_dynamic_gating,46,11,2.892239561355621
w/o_dynamic_gating,46,12,3.275140126094412
w/o_dynamic_gating,46,13,2.7557447013281813
w/o_dynamic_gating,46,14,2.3979186793070744
w/o_dynamic_gating,46,15,2.711630252164807
w/o_dynamic_gating,46,16,2.593669594399725
w/o_dynamic_gating,46,17,1.5259164236603242
w/o_dynamic_gating,46,18,2.4014428402731793
w/o_dynamic_gating,46,19,2.344571841683866
w/o_dynamic_gating,46,20,2.9763979258487385
w/o_dynamic_gating,47,0,2.320805684518998
w/o_dynamic_gating,47,1,2.522438416633677
w/o_dynamic_gating,47,2,1.9953372539053291
w/o_dynamic_gating,47,3,1.9475397053528454
w/o_dynamic_gating,47,4,1.575322941499031
w/o_dynamic_gating,47,5,2.1058555320668013
w/o_dynamic_gating,47,6,1.790437672309662
w/o_dynamic_gating,47,7,2.0287302665871945
w/o_dynamic_gating,47,8,2.004987509321856
w/o_dynamic_gating,47,9,1.9578709636527885
w/o_dynamic_gating,47,10,1.9664779766796652
w/o_dynamic_gating,47,11,1.695794715539734
w/o_dynamic_gating,47,12,1.8685934578182584
w/o_dynamic_gating,47,13,2.4015801372077137
w/o_dynamic_gating,47,14,1.851826388378033
w/o_dynamic_gating,47,15,2.315045495556845
w/o_dynamic_gating,47,16,2.1948907189279914
w/o_dynamic_gating,47,17,2.3376109826343683
w/o_dynamic_gating,48,0,2.9590192782003966
w/o_dynamic_gating,48,1,2.5638298717492316
w/o_dynamic_gating,48,2,2.228552021378476
w/o_dynamic_gating,48,3,3.0631623141762017
w/o_dynamic_gating,48,4,1.9572045582116702
w/o_dynamic_gating,48,5,1.444855505737416
w/o_dynamic_gating,48,6,2.060546088573865
w/o_dynamic_gating,48,7,1.2386633410126402
w/o_dynamic_gating,48,8,2.148171865142749
w/o_dynamic_gating,48,9,2.119090317731046
w/o_dynamic_gating,48,10,2.091232655015219
w/o_dynamic_gating,48,11,2.018063352607201
w/o_dynamic_gating,48,12,1.7326973989788514
w/o_dynamic_gating,48,13,1.8664699896845671
w/o_dynamic_gating,48,14,2.2402711976284406
w/o_dynamic_gating,48,15,1.7601201965000204
w/o_dynamic_gating,48,16,1.694328015417883
w/o_dynamic_gating,48,17,2.1628868833658386
w/o_dynamic_gating,48,18,2.507117763374637
w/o_dynamic_gating,48,19,1.867786084022642
w/o_dynamic_gating,48,20,1.6425149543532211
w/o_dynamic_gating,48,21,2.0409096424298747
w/o_dynamic_gating,48,22,1.3736089180030975
w/o_dynamic_gating,48,23,1.68489025841957
w/o_dynamic_gating,48,24,1.9373275958902452
w/o_dynamic_gating,48,25,1.8905493038006131
w/o_dynamic_gating,48,26,1.8689329604250697
w/o_dynamic_gating,48,27,1.932178427732376
w/o_dynamic_gating,48,28,1.8160564290163754
w/o_dynamic_gating,48,29,1.8819439587998321
w/o_dynamic_gating,48,30,1.4309278313549885
w/o_dynamic_gating,48,31,1.8137843144178845
w/o_dynamic_gating,48,32,1.6920744466656652
w/o_dynamic_gating,48,33,1.2718111007167883
w/o_dynamic_gating,48,34,1.2979680551599884
w/o_dynamic_gating,48,35,2.3208236390327603
