config,seed,epoch,h_alpha,rho,s_tau,train_loss,val_acc
full,48,5,0.2525331918287226,0.32616776549561866,0.1386561393737793,0.03227802155960354,0.9920634920634921
full,48,6,0.28513046269373676,0.27632674408084273,0.12165307998657227,0.018051584063271005,0.9876543209876543
full,48,7,0.3072335499906379,0.33313103447374454,0.12726163864135742,0.01731276081470901,0.9735449735449735
full,48,8,0.2710777404632774,0.20492485299409055,0.14770984649658203,0.016030615921049905,0.95326278659612
full,48,9,0.31905903106530875,0.5071141591045873,0.13197708129882812,0.01705315787533829,0.9876543209876543
full,48,10,0.3267120207797772,0.3149962061482271,0.12668800354003906,0.014249187938162235,0.9858906525573192
full,48,11,0.3379520272213797,0.6337341683416018,0.1292858123779297,0.012740695119771377,0.9867724867724867
full,48,12,0.32372022411436474,0.6926214242033542,0.12078666687011719,0.016421667451513418,0.9885361552028219
full,48,13,0.3200495906836246,0.7572284432744706,0.1245570182800293,0.011330521491550484,0.9885361552028219
full,48,14,0.31035126668134694,0.528576065097328,0.15668010711669922,0.01581349134450822,0.9753086419753086
full,48,15,0.37158260725698034,0.44704745692779474,0.1305069923400879,0.010677081000944002,0.9894179894179894
full,49,0,0.2727350862224102,1.19064170316932,0.09538650512695312,1.1700956550224748,0.8236331569664903
full,49,1,0.2863083175170035,0.5747408594958118,0.14901971817016602,0.1881820087462596,0.9797178130511464
full,49,2,0.318888996413778,0.4526020835644561,0.14815282821655273,0.05984990125013767,0.9656084656084656
full,49,3,0.31146055595983246,0.299205692920248,0.1636357307434082,0.03408458811749767,0.9770723104056437
full,49,4,0.27350651499069534,0.7920471239213097,0.16196107864379883,0.02890602568233455,0.972663139329806
full,49,5,0.3013429410883647,0.5853552255247755,0.14473915100097656,0.028238527406392815,0.9717813051146384
full,49,6,0.3635085631321102,1.0349577184551488,0.15874052047729492,0.030574927648539266,0.9788359788359788
full,49,7,0.2561442111616688,0.7009964554729522,0.20427894592285156,0.03067136297790152,0.9832451499118166
full,49,8,0.25292501387384586,0.4118792261324029,0.21645879745483398,0.016967458493313495,0.9867724867724867
full,49,9,0.30767575776166617,0.6495167608201569,0.2081165313720703,0.009151807495900405,0.9902998236331569
full,49,10,0.24248913064223648,0.7284380203541562,0.21816396713256836,0.010052168141355004,0.9902998236331569
full,49,11,0.2877309671903806,0.8730343735689837,0.19948434829711914,0.012444145605812808,0.9858906525573192
full,49,12,0.33501317034296785,0.7843122300227819,0.19311046600341797,0.015365696063748113,0.9885361552028219
full,49,13,0.3281865664542889,0.9801296818660814,0.19056034088134766,0.016774205521744474,0.9814814814814815
full,49,14,0.3292877556111661,1.2925691215415738,0.1964120864868164,0.00715041492653142,0.9850088183421517
full,49,15,0.3343540404071945,1.1896629570932316,0.19387149810791016,0.011404492877542026,0.9902998236331569
full,49,16,0.3139905666528072,0.5417771768419668,0.19622325897216797,0.004817939569236667,0.9867724867724867
full,49,17,0.3096315456857104,1.134782692708716,0.19874143600463867,0.001776850684926066,0.9902998236331569
full,49,18,0.3463203994326486,0.46846343474727614,0.19409751892089844,0.0022614437974160517,0.9841269841269841
full,49,19,0.32722943300982726,0.5694602621994602,0.1985340118408203,0.002966736708673999,0.9920634920634921
full,49,20,0.2727212989193504,2.1099805176674633,0.23680353164672852,0.004239422012576643,0.9894179894179894
full,49,21,0.2902113108603892,1.5269818221293114,0.1930522918701172,0.013631238627443913,0.9850088183421517
full,49,22,0.3198100964820331,0.9297031083363612,0.20525836944580078,0.024819730079447034,0.9858906525573192
full,49,23,0.2728026167593067,0.9774046605171676,0.205108642578125,0.00748616408030323,0.9902998236331569
full,49,24,0.2589259279211486,0.9730181200036646,0.21262264251708984,0.0022289880620428655,0.9929453262786596
full,49,25,0.24502727831092908,1.617580421862211,0.21778154373168945,0.0022393494433683267,0.9911816578483245
full,49,26,0.2687473908545562,1.0674008016754035,0.20721673965454102,0.0013763603977140994,0.9920634920634921
full,49,27,0.2513960003804623,1.048971741092882,0.2149806022644043,0.0007075438708113049,0.9911816578483245
full,49,28,0.26364390338024146,1.170283651131042,0.20950555801391602,0.001973269258267496,0.9920634920634921
full,49,29,0.2753653245929767,0.6762462702671521,0.20829010009765625,0.005483141528625176,0.9858906525573192
full,49,30,0.2855791832153499,0.6701198846014345,0.21477460861206055,0.009404287362916118,0.9858906525573192
full,49,31,0.25973828674419835,0.4828908950274852,0.22105884552001953,0.005961779788650276,0.9920634920634921
full,49,32,0.2695037237793118,0.5278796213855755,0.22026824951171875,0.0010616658661987573,0.9920634920634921
full,49,33,0.2622269697194558,0.8679260631682287,0.2235727310180664,0.0006279457956419635,0.9947089947089947
full,49,34,0.2677711935948346,0.6883100169659461,0.21832561492919922,0.0002823880299155334,0.9947089947089947
full,49,35,0.2723776785182256,0.7421692585424322,0.21761035919189453,0.0002846037337530259,0.9947089947089947
full,49,36,0.2781570118880827,1.1727469632775807,0.21885395050048828,0.00021682280417028758,0.9947089947089947
full,49,37,0.2689147186802814,0.8824647285303687,0.21990537643432617,0.00021606830437042915,0.9947089947089947
full,49,38,0.27629194275506314,0.6508722338996155,0.2196788787841797,0.00016002679624123456,0.9947089947089947
full,49,39,0.2604273957671289,0.7667309644498403,0.22122955322265625,0.0001424974721591291,0.9947089947089947
full,49,40,0.2632034764987794,0.8755681164110248,0.22698307037353516,0.00011966582322350647,0.9947089947089947
full,49,41,0.25492890965806375,0.8908127439315339,0.22938966751098633,0.0001199132377295072,0.9947089947089947
full,49,42,0.260777526569798,0.7589067887797852,0.2221355438232422,0.00010571890115946108,0.9947089947089947
full,49,43,0.31650605946190435,1.3078027055453871,0.2161269187927246,0.002498067064543036,0.9788359788359788
full,50,0,0.3485068598524509,0.9651469623886291,0.06618642807006836,1.1569194998014902,0.8756613756613757
full,50,1,0.369939189794141,0.3189278159366481,0.07067728042602539,0.2337814607768012,0.9620811287477954
full,50,2,0.41015025976118014,0.3710067667303416,0.09059524536132812,0.08494442821855538,0.9735449735449735
full,50,3,0.36240457658610015,0.30336799801035497,0.1064157485961914,0.039509646503011205,0.9805996472663139
full,50,4,0.430129488015725,0.41131216799396514,0.08727169036865234,0.03281857150178107,0.9215167548500882
full,50,5,0.39677890762233115,0.22027448655045437,0.09891605377197266,0.020958109617300855,0.9735449735449735
full,50,6,0.5114576475246152,0.4375811070096478,0.07838964462280273,0.026247306171458325,0.9779541446208113
full,50,7,0.40871725546403503,0.5533232157237976,0.11853218078613281,0.03292628514171435,0.9805996472663139
full,50,8,0.42367685952045975,0.28317505558069,0.10829877853393555,0.01726685106284066,0.9894179894179894
full,50,9,0.4786688526870272,0.4132613576446632,0.10343790054321289,0.01392658563712309,0.9567901234567902
full,50,10,0.3979180022538567,0.43092225734149503,0.11864852905273438,0.010534392796507497,0.9850088183421517
full,50,11,0.5080119510532666,0.5140630429328156,0.1149148941040039,0.011252589935601569,0.9885361552028219
full,50,12,0.44952827783782145,0.8446819442690484,0.10423135757446289,0.019559908386190348,0.9920634920634921
full,50,13,0.3799039169802775,0.9306821643424938,0.16762971878051758,0.015310223552927047,0.9876543209876543
full,50,14,0.42540264795731786,0.8299108559734226,0.14071416854858398,0.0117700146324651,0.9858906525573192
full,50,15,0.46633491963450313,0.407945250223119,0.14087867736816406,0.016657554215061016,0.9911816578483245
full,50,16,0.43944590542295087,0.3543744318487951,0.1402115821838379,0.0066712068816898945,0.9902998236331569
full,50,17,0.4348827531102295,0.309002118244239,0.1413717269897461,0.003512992422594122,0.9911816578483245
full,50,18,0.4174025661482573,0.39392514231523357,0.14663028717041016,0.008586307730277942,0.9021164021164021
full,50,19,0.36980263887726594,0.4773768785165858,0.1585383415222168,0.01160430224507291,0.9885361552028219
full,50,20,0.3389244651778152,0.3499238584983072,0.17019081115722656,0.013682107860240057,0.9885361552028219
full,50,21,0.3427673961959996,1.322825920226707,0.16730213165283203,0.0035939969527883594,0.9876543209876543
full,50,22,0.3807715996497348,0.6397489121071114,0.1573643684387207,0.008607361438238566,0.9911816578483245
full,51,0,0.29127975364578507,1.2046422704818012,0.06258726119995117,1.1381058810181628,0.9056437389770723
full,51,1,0.3037000845219383,0.6438217378987673,0.12184762954711914,0.14614094309480644,0.9682539682539683
full,51,2,0.3396620347488783,0.6683145747442516,0.13641119003295898,0.07380901339575817,0.9788359788359788
full,51,3,0.334728900354702,0.5632333258429894,0.11128854751586914,0.044055999876848245,0.9832451499118166
full,51,4,0.3556532496641316,0.3010779676573847,0.10683870315551758,0.025096192216121915,0.9400352733686067
full,51,5,0.32615868029630046,0.43186900992753213,0.12929058074951172,0.03440604649782631,0.9814814814814815
full,51,6,0.35206773843847267,1.0862024782369055,0.12445735931396484,0.0190139034944597,0.9805996472663139
full,51,7,0.35757162431416045,0.5611406937162402,0.12839603424072266,0.014138251023531771,0.9779541446208113
full,51,8,0.3209455235976877,1.1893761504423752,0.13424396514892578,0.015083214604223284,0.9876543209876543
full,51,9,0.32974278127950374,0.48413682598008373,0.13164472579956055,0.007884306716644687,0.9911816578483245
full,51,10,0.33512318904274596,0.7328295875293652,0.12090301513671875,0.010787104966030234,0.9858906525573192
full,51,11,0.3529702880882387,0.8393021312411978,0.09613370895385742,0.010313719511032104,0.9876543209876543
full,51,12,0.35123873744567624,0.7519182750566081,0.10974836349487305,0.011177588313300929,0.9770723104056437
full,51,13,0.35957714313860023,0.581590149355436,0.12816858291625977,0.013334133033878265,0.9894179894179894
full,51,14,0.3382267691254005,1.889144111168305,0.12414026260375977,0.023116101750868878,0.9885361552028219
full,51,15,0.3471334166652608,1.5071589495485023,0.1281595230102539,0.016171609031111114,0.9902998236331569
full,51,16,0.4040593623810077,0.5963193370749273,0.12352228164672852,0.01208299926321289,0.9911816578483245
full,51,17,0.34733593212614655,1.0729714127215344,0.13151216506958008,0.007159817677243941,0.9894179894179894
full,51,18,0.34040087913384354,0.7545027069380363,0.12949514389038086,0.0033121271762776576,0.9885361552028219
full,51,19,0.2993960045239755,0.6883550242442313,0.13901567459106445,0.002156368395559474,0.9876543209876543
wo_fusion,42,0,,1.785124302646095,0.013596057891845703,1.2373476669316208,0.8571428571428571
wo_fusion,42,1,,0.8417542925558432,0.043768882751464844,0.20483539368920675,0.9462081128747796
wo_fusion,42,2,,0.7695938496733747,0.05853843688964844,0.1009109011785784,0.9735449735449735
wo_fusion,42,3,,0.5934253705281974,0.07667684555053711,0.06887775421345314,0.9761904761904762
wo_fusion,42,4,,0.4107928225567815,0.05034351348876953,0.048982756999367036,0.9735449735449735
wo_fusion,42,5,,0.45867833800104896,0.0680842399597168,0.029678003100828968,0.9770723104056437
wo_fusion,42,6,,0.548812695387047,0.05923271179199219,0.02479627214439737,0.9885361552028219
wo_fusion,42,7,,0.58989990429964,0.06411266326904297,0.01928401237370577,0.9735449735449735
wo_fusion,42,8,,0.5132532410710706,0.06512928009033203,0.01596592638172767,0.9867724867724867
wo_fusion,42,9,,0.6514804657044319,0.056987762451171875,0.01726678332689803,0.9805996472663139
wo_fusion,42,10,,0.44694200848894367,0.06201362609863281,0.017159128938931817,0.9779541446208113
wo_fusion,42,11,,0.43147993825072034,0.0517725944519043,0.009500793106389356,0.9867724867724867
wo_fusion,42,12,,0.5663255901609143,0.06185150146484375,0.011829817487128946,0.9753086419753086
wo_fusion,42,13,,0.3974077333368582,0.1011514663696289,0.012872765348972196,0.9656084656084656
wo_fusion,42,14,,0.8457694756099166,0.06961679458618164,0.033247791843112905,0.9797178130511464
wo_fusion,42,15,,0.7382250371677271,0.08283090591430664,0.022783464557144195,0.9867724867724867
wo_fusion,42,16,,0.9467110861116166,0.06885766983032227,0.012895629219450366,0.9885361552028219
wo_fusion,43,0,,1.8964966234495495,0.0135650634765625,1.272902698248332,0.8500881834215167
wo_fusion,43,1,,1.4541399194371725,0.08871889114379883,0.22391594765047548,0.9744268077601411
wo_fusion,43,2,,0.5726636599378521,0.06680059432983398,0.06809481325716299,0.9691358024691358
wo_fusion,43,3,,0.3645722857878811,0.08049774169921875,0.04042533276995428,0.9832451499118166
wo_fusion,43,4,,0.631821613593741,0.07190418243408203,0.036954191829431986,0.9850088183421517
wo_fusion,43,5,,0.3108673596898939,0.10137224197387695,0.030618271446214512,0.9611992945326279
wo_fusion,43,6,,0.6360606602718852,0.08478403091430664,0.03105762154736802,0.982363315696649
wo_fusion,43,7,,0.4415769689335858,0.09891700744628906,0.028996979271484792,0.917989417989418
wo_fusion,43,8,,0.5731449115054094,0.08550071716308594,0.021412568445615218,0.9885361552028219
wo_fusion,43,9,,0.4133767758811526,0.08118867874145508,0.009479242994697119,0.9902998236331569
wo_fusion,43,10,,0.42181685541319036,0.07933378219604492,0.006420083784653847,0.9902998236331569
wo_fusion,43,11,,0.44542234674263137,0.0803070068359375,0.005452242429992599,0.9911816578483245
wo_fusion,43,12,,0.6836478734686903,0.05975818634033203,0.025886759535041347,0.9920634920634921
wo_fusion,43,13,,0.6877282381461083,0.06810331344604492,0.009258052005181941,0.9858906525573192
wo_fusion,43,14,,0.5874628174801354,0.10792255401611328,0.01119931015021992,0.9805996472663139
wo_fusion,43,15,,0.6063622047890046,0.08331727981567383,0.02208505274385822,0.9761904761904762
wo_fusion,43,16,,0.46145074412062936,0.08590888977050781,0.009789897240603305,0.9902998236331569
wo_fusion,43,17,,0.5842275025085388,0.10114526748657227,0.011745213882579488,0.95326278659612
wo_fusion,43,18,,0.581227773964386,0.08601617813110352,0.004933835725144793,0.9938271604938271
wo_fusion,43,19,,0.5394674249410327,0.10662841796875,0.0038415612410475906,0.9911816578483245
wo_fusion,43,20,,0.3977974796119841,0.09532022476196289,0.0032739942175887375,0.972663139329806
wo_fusion,43,21,,0.4260317128396815,0.10228729248046875,0.00863812802477725,0.9867724867724867
wo_fusion,43,22,,0.5491660399933884,0.09948348999023438,0.0029583439883478237,0.9902998236331569
wo_fusion,43,23,,0.581850925010754,0.0965266227722168,0.0035946454420947636,0.9920634920634921
wo_fusion,43,24,,0.7441424043099815,0.10171985626220703,0.0011138235077945457,0.9902998236331569
wo_fusion,43,25,,0.5940582300666012,0.10317373275756836,0.0010931856043018028,0.9929453262786596
wo_fusion,43,26,,0.5283088316345924,0.09987068176269531,0.0004911895205211514,0.9929453262786596
wo_fusion,43,27,,0.4954100080569542,0.1047983169555664,0.00032969888230892727,0.9929453262786596
wo_fusion,43,28,,0.5101535715342614,0.1074533462524414,0.00032902006659120354,0.9920634920634921
wo_fusion,44,0,,1.159355628760924,0.02671051025390625,1.2441611423784373,0.8994708994708994
wo_fusion,44,1,,0.745784416711484,0.049784183502197266,0.19951242048543957,0.9541446208112875
wo_fusion,44,2,,0.5296001800348417,0.061524391174316406,0.09684636604353414,0.972663139329806
wo_fusion,44,3,,0.400312786487213,0.06536483764648438,0.04784651450919817,0.9761904761904762
wo_fusion,44,4,,0.3757110730671464,0.06725358963012695,0.041662309753820466,0.9850088183421517
wo_fusion,44,5,,0.674478650099525,0.06526899337768555,0.03714495306962697,0.9911816578483245
wo_fusion,44,6,,0.5176330560970435,0.06285667419433594,0.02170395998401076,0.9911816578483245
wo_fusion,44,7,,0.5373374106856353,0.07089948654174805,0.021482925988784454,0.9894179894179894
wo_fusion,44,8,,0.3819591471802417,0.0720667839050293,0.016672215172288854,0.9805996472663139
wo_fusion,44,9,,0.5979871482991376,0.08424091339111328,0.018771515776229375,0.9885361552028219
wo_fusion,44,10,,0.591504217627259,0.07234716415405273,0.016608357412609655,0.9902998236331569
