config,seed,epoch,rho
w/o_fusion,42,30,0.6889988857109023
w/o_fusion,42,31,0.7959557774346365
w/o_fusion,42,32,0.9208961640130743
w/o_fusion,42,33,0.8615279075271838
w/o_fusion,42,34,0.9260388065504146
w/o_fusion,42,35,0.8334635228465551
w/o_fusion,42,36,0.8002458310890426
w/o_fusion,42,37,0.8673317536750821
w/o_fusion,42,38,0.6530908657685263
w/o_fusion,42,39,0.8375107709093473
w/o_fusion,42,40,0.6828170249259103
w/o_fusion,42,41,0.9436379721747862
w/o_fusion,42,42,0.8781443913000087
w/o_fusion,42,43,1.1050447692323384
w/o_fusion,42,44,0.8455776763828485
w/o_fusion,42,45,0.7693420466526572
w/o_fusion,43,0,1.7213425576762642
w/o_fusion,43,1,1.2534883487678752
w/o_fusion,43,2,0.6140897142754844
w/o_fusion,43,3,0.5628421546378344
w/o_fusion,43,4,0.45135042777415113
w/o_fusion,43,5,0.3899466131310515
w/o_fusion,43,6,0.483265641158211
w/o_fusion,43,7,0.4270387249051865
w/o_fusion,43,8,0.6522070334243283
w/o_fusion,43,9,0.3940216270809191
w/o_fusion,43,10,0.37850753019733724
w/o_fusion,43,11,0.380195178667204
w/o_fusion,43,12,0.4577971616033748
w/o_fusion,43,13,0.7546956335763457
w/o_fusion,43,14,0.6149328177481248
w/o_fusion,43,15,0.5647924709150548
w/o_fusion,43,16,0.47659784511903136
w/o_fusion,43,17,0.40190353544657775
w/o_fusion,43,18,0.42871782728014096
w/o_fusion,43,19,0.507973770420214
w/o_fusion,43,20,0.5588063495440168
w/o_fusion,44,0,1.4334258626674292
w/o_fusion,44,1,1.0149582225667695
w/o_fusion,44,2,0.6606904441549699
w/o_fusion,44,3,0.5183845725771977
w/o_fusion,44,4,0.5629630590730473
w/o_fusion,44,5,0.4113633521639209
w/o_fusion,44,6,0.37477308429814093
w/o_fusion,44,7,0.3899151054947325
w/o_fusion,44,8,0.5280788423332455
w/o_fusion,44,9,0.9876840311064553
w/o_fusion,44,10,0.8180764862425358
w/o_fusion,44,11,0.6067159781430975
w/o_fusion,44,12,0.40731059873143166
w/o_fusion,44,13,0.3950864869981293
w/o_fusion,44,14,0.42564984800389044
w/o_fusion,44,15,0.4445038799422319
w/o_fusion,44,16,0.6318286584964533
w/o_fusion,44,17,0.433529586898566
w/o_fusion,45,0,1.3704379950489771
w/o_fusion,45,1,0.8350469041583879
w/o_fusion,45,2,0.38607616295524727
w/o_fusion,45,3,0.47978375594590295
w/o_fusion,45,4,0.5956846652433988
w/o_fusion,45,5,0.5387764811061139
w/o_fusion,45,6,0.430505036943287
w/o_fusion,45,7,0.3177565773365147
w/o_fusion,45,8,0.33606270575225783
w/o_fusion,45,9,0.3767893327269205
w/o_fusion,45,10,0.31611998900499844
w/o_fusion,45,11,0.4204875906163433
w/o_fusion,45,12,0.35512057203569575
w/o_fusion,45,13,0.6417799344151116
w/o_fusion,45,14,0.6181379821535631
w/o_fusion,45,15,0.6904475400836885
w/o_fusion,45,16,0.43991615271242385
w/o_fusion,45,17,0.4540602871523984
w/o_fusion,45,18,0.4691043645101538
w/o_fusion,45,19,0.5513512212393648
w/o_fusion,45,20,0.6899496641940933
w/o_fusion,45,21,1.0448163071196406
w/o_fusion,45,22,0.4420631566989891
w/o_fusion,46,0,1.4223458589170066
w/o_fusion,46,1,0.5713261930003294
w/o_fusion,46,2,0.4534319869676641
w/o_fusion,46,3,0.5238673940904913
w/o_fusion,46,4,0.38494307135602285
w/o_fusion,46,5,0.42270545576385593
w/o_fusion,46,6,0.3634902628401711
w/o_fusion,46,7,0.5537609883767929
w/o_fusion,46,8,0.6746658060303778
w/o_fusion,46,9,0.623353449726403
w/o_fusion,46,10,0.5259358687950866
w/o_fusion,46,11,0.5181073159089413
w/o_fusion,46,12,0.4366708334862549
w/o_fusion,46,13,0.5579757299471237
w/o_fusion,46,14,0.45960603197018784
w/o_fusion,46,15,0.6010831762884908
w/o_fusion,46,16,0.6050183539159888
w/o_fusion,46,17,0.9640447308296132
w/o_fusion,46,18,0.7953912009777668
w/o_fusion,46,19,0.7183981398608875
w/o_fusion,46,20,0.48813478152864637
w/o_fusion,46,21,0.787271961047247
w/o_fusion,46,22,0.6076960656344086
w/o_fusion,46,23,0.4816474829003053
w/o_fusion,46,24,0.5790668945895919
w/o_fusion,46,25,0.5413661362918826
w/o_fusion,46,26,0.6107508222355728
w/o_fusion,46,27,0.5581726914689397
w/o_fusion,46,28,0.655601013881428
w/o_fusion,46,29,0.5901288458921289
w/o_fusion,46,30,0.6489003079488235
w/o_fusion,46,31,0.6020211768265418
w/o_fusion,46,32,0.7320785855488876
w/o_fusion,47,0,1.1372869498035096
w/o_fusion,47,1,0.6749119241143551
w/o_fusion,47,2,0.44965191731348747
w/o_fusion,47,3,0.42523226336144826
w/o_fusion,47,4,0.48295293288307595
w/o_fusion,47,5,0.30424697558696706
w/o_fusion,47,6,0.36477619230421543
w/o_fusion,47,7,0.3602834696540005
w/o_fusion,47,8,0.3295273526939124
w/o_fusion,47,9,0.43964922102204995
w/o_fusion,47,10,0.564054994042538
w/o_fusion,47,11,0.5135979626356283
w/o_fusion,47,12,0.4085937764354197
w/o_fusion,47,13,0.4665550958622233
w/o_fusion,47,14,0.3722274493241725
w/o_fusion,47,15,0.9161649904562327
w/o_fusion,47,16,0.4448043407835202
w/o_fusion,47,17,0.5654092574098631
w/o_fusion,47,18,0.49496660820086474
w/o_fusion,47,19,0.42410792245199924
w/o_fusion,47,20,0.4422704716568351
w/o_fusion,48,0,1.7184642123177594
w/o_fusion,48,1,1.019864851627898
w/o_fusion,48,2,0.5452055504871727
w/o_fusion,48,3,0.6902680276390492
w/o_fusion,48,4,0.5393107476216007
w/o_fusion,48,5,0.4575000942560507
w/o_fusion,48,6,0.5093315815145686
w/o_fusion,48,7,0.6551570049310393
w/o_fusion,48,8,0.47415355117326863
w/o_fusion,48,9,0.5161392527977121
w/o_fusion,48,10,0.45117961359258674
w/o_fusion,48,11,0.5648525984702313
w/o_fusion,48,12,0.6853840600170915
w/o_fusion,48,13,0.6604367164635085
w/o_fusion,48,14,0.477615373514835
w/o_fusion,48,15,0.5541839300258363
w/o_fusion,48,16,0.6704588195653172
w/o_fusion,48,17,0.5531690317994712
w/o_fusion,48,18,0.8861679273493709
w/o_fusion,48,19,0.7684851642475754
w/o_fusion,48,20,0.4225853016139369
w/o_fusion,48,21,0.5800506493329833
w/o_fusion,48,22,0.5280193347835296
w/o_fusion,48,23,0.5519838947368035
w/o_fusion,48,24,0.47785384847551743
w/o_fusion,48,25,0.6165473882944161
w/o_fusion,48,26,0.6077295602534704
w/o_fusion,48,27,0.6697560398307125
w/o_fusion,48,28,0.7104115964919495
w/o_fusion,48,29,0.462301497300249
w/o_fusion,48,30,0.42872226156216303
w/o_fusion,49,0,1.034963883681002
w/o_fusion,49,1,0.7264445320642579
w/o_fusion,49,2,0.3948980684100658
w/o_fusion,49,3,0.34806413140994297
w/o_fusion,49,4,0.44106904000248504
w/o_fusion,49,5,0.418272249021109
w/o_fusion,49,6,0.3279065219321859
w/o_fusion,49,7,0.4596793352115496
w/o_fusion,49,8,0.3521947388044157
w/o_fusion,49,9,0.37045311377841045
w/o_fusion,49,10,0.4024014790268568
w/o_fusion,49,11,0.41412558347807993
w/o_fusion,49,12,0.6849917799247082
w/o_fusion,49,13,0.682142712169408
w/o_fusion,49,14,0.5550205977354503
w/o_fusion,49,15,0.4371363710302314
w/o_fusion,49,16,0.4208276153346748
w/o_fusion,49,17,0.5158419799921516
w/o_fusion,49,18,0.4293281162874525
w/o_fusion,49,19,0.4427756947707844
w/o_fusion,50,0,1.5910107531651065
w/o_fusion,50,1,0.8521143758957576
w/o_fusion,50,2,0.8720616344363284
w/o_fusion,50,3,0.9805137371705479
w/o_fusion,50,4,1.4344709724340068
w/o_fusion,50,5,1.4321907852389142
w/o_fusion,50,6,1.2545686302627774
w/o_fusion,50,7,1.4360956084040224
w/o_fusion,50,8,1.7861258601771284
w/o_fusion,50,9,1.1253239068340495
w/o_fusion,50,10,1.8819406427658276
w/o_fusion,50,11,1.4442543364022058
w/o_fusion,50,12,1.5144170918018245
w/o_fusion,50,13,1.5167505895216438
w/o_fusion,50,14,1.1227137542343133
w/o_fusion,50,15,1.5608584941267312
w/o_fusion,50,16,1.4312359507498742
w/o_fusion,51,0,1.2310725074674174
w/o_fusion,51,1,0.8109983394761523
w/o_fusion,51,2,0.5241496499301594
w/o_fusion,51,3,0.4232971846523617
w/o_fusion,51,4,0.3234894736805037
w/o_fusion,51,5,0.5086918929936038
w/o_fusion,51,6,0.43757620444807105
w/o_fusion,51,7,0.40827623870555696
w/o_fusion,51,8,0.41593496623657855
w/o_fusion,51,9,0.6093448975641449
w/o_fusion,51,10,0.5727706575018171
w/o_fusion,51,11,0.4479871327349421
w/o_fusion,51,12,0.41418650200772306
w/o_fusion,51,13,0.4687648195894673
