config,seed,epoch,rho
w/o_fusion,47,2,4.07285104383405
w/o_fusion,47,3,3.9661457094910784
w/o_fusion,47,4,3.654089991070616
w/o_fusion,47,5,3.950601435094228
w/o_fusion,47,6,3.971467701103835
w/o_fusion,47,7,3.9839088492966157
w/o_fusion,47,8,3.9242980410489205
w/o_fusion,47,9,3.517552589729275
w/o_fusion,47,10,3.616636975232045
w/o_fusion,47,11,3.4357361993246087
w/o_fusion,47,12,3.5005774759743984
w/o_fusion,47,13,3.552137057038065
w/o_fusion,47,14,3.458370695428998
w/o_fusion,47,15,3.4701004590773783
w/o_fusion,47,16,3.3930448139488227
w/o_fusion,47,17,3.517312585909539
w/o_fusion,47,18,3.450623997852783
w/o_fusion,47,19,3.4246415136470065
w/o_fusion,47,20,3.346560870886072
w/o_fusion,47,21,3.2527159217373645
w/o_fusion,47,22,3.229777568550386
w/o_fusion,47,23,3.2401310200031364
w/o_fusion,47,24,3.320202728292166
w/o_fusion,47,25,3.3768831706084046
w/o_fusion,47,26,3.2470494016200577
w/o_fusion,47,27,3.1764454503861366
w/o_fusion,47,28,3.352294322193106
w/o_fusion,47,29,3.668070206989722
w/o_fusion,47,30,3.474659408704443
w/o_fusion,47,31,3.328125121030531
w/o_fusion,47,32,3.4049696379323193
w/o_fusion,47,33,3.3540713677493144
w/o_fusion,47,34,3.37727566458541
w/o_fusion,47,35,3.3244843971680833
w/o_fusion,47,36,3.0209550710994564
w/o_fusion,47,37,2.917900475878049
w/o_fusion,47,38,3.270999732759559
w/o_fusion,47,39,3.2033042379275583
w/o_fusion,47,40,2.9867970940544293
w/o_fusion,47,41,3.035224655108107
w/o_fusion,47,42,3.168818845166506
w/o_fusion,48,0,1.655144916380969
w/o_fusion,48,1,2.574658990991669
w/o_fusion,48,2,2.5687098629581024
w/o_fusion,48,3,2.7516817395616884
w/o_fusion,48,4,2.789130587612224
w/o_fusion,48,5,2.8387963039721718
w/o_fusion,48,6,3.0595488248370377
w/o_fusion,48,7,3.0069400509890363
w/o_fusion,48,8,3.1006444083937104
w/o_fusion,48,9,3.0633353501861325
w/o_fusion,48,10,2.947871728521451
w/o_fusion,48,11,3.272352768976334
w/o_fusion,48,12,2.870987972816575
w/o_fusion,48,13,2.9496917835961796
w/o_fusion,48,14,3.265311143555134
w/o_fusion,48,15,3.3349024647334113
w/o_fusion,48,16,3.05335684644587
w/o_fusion,48,17,3.150534838314282
w/o_fusion,48,18,3.0501611867651404
w/o_fusion,48,19,3.076358961402171
w/o_fusion,48,20,3.0503681206079927
w/o_fusion,48,21,3.2963321546060906
w/o_fusion,48,22,3.1283314074010917
w/o_fusion,48,23,2.9343472242532695
w/o_fusion,48,24,2.943200712046706
w/o_fusion,48,25,2.8553555140082976
w/o_fusion,48,26,2.8699302156101845
w/o_fusion,48,27,2.845822900275421
w/o_fusion,48,28,2.7877104579026617
w/o_fusion,48,29,2.7842020263913945
w/o_fusion,48,30,2.6775146151139864
w/o_fusion,48,31,2.78772193656945
w/o_fusion,48,32,2.756426359134779
w/o_fusion,48,33,2.8719627396803866
w/o_fusion,48,34,2.875404269798441
w/o_fusion,48,35,2.63511975353196
w/o_fusion,48,36,2.701639907425006
w/o_fusion,48,37,2.655033995265684
w/o_fusion,48,38,2.7067107097161283
w/o_fusion,48,39,2.689470735109202
w/o_fusion,48,40,2.6343496905154042
w/o_fusion,48,41,2.5093348486887024
w/o_fusion,48,42,2.71331343729946
w/o_fusion,48,43,2.7521862535001094
w/o_fusion,49,0,1.7898126536539258
w/o_fusion,49,1,2.749091033275665
w/o_fusion,49,2,3.138312501382212
w/o_fusion,49,3,3.3011479096839844
w/o_fusion,49,4,3.4263889928942546
w/o_fusion,49,5,3.557031715666545
w/o_fusion,49,6,3.6584555272483796
w/o_fusion,49,7,3.6868794688027977
w/o_fusion,49,8,3.710651150835386
w/o_fusion,49,9,3.917875651009219
w/o_fusion,49,10,3.8485190316510973
w/o_fusion,49,11,3.9151759352707383
w/o_fusion,49,12,3.8575481597649093
w/o_fusion,49,13,3.9901842553009725
w/o_fusion,49,14,3.935470704606155
w/o_fusion,49,15,4.060911423201081
w/o_fusion,49,16,3.7296096672416073
w/o_fusion,49,17,3.6398090432496204
w/o_fusion,49,18,4.006212301804443
w/o_fusion,49,19,3.9695535156651336
w/o_fusion,49,20,3.913475157192077
w/o_fusion,49,21,3.9838829578210757
w/o_fusion,49,22,3.7204153778778677
w/o_fusion,49,23,3.8176027206687406
w/o_fusion,49,24,4.0201964992186205
w/o_fusion,49,25,3.649268886726216
