config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_gating,42,0.6825711115330008,,0.7767548906789413,0.026299426332116127,0.7422324510932106,0.7756041426927502,0.6432681242807825,0.6536248561565017,0.6306098964326813,0.6317606444188723,0.7767548906789413,17,0.6784479225365304,,0.6890428066253662,0.6849855184555054,0.24518893659114838,0.21337267756462097,0.7076026201248169,0.6545393466949463,0.7204684019088745,0.5168075561523438,0.6553909778594971,0.9271898865699768,0.7833770513534546,3.592041842057992e-15,0.8969700336456299,0.557220458984375,0.569168210029602,0.9996662139892578,0.7576618790626526,0.5480843186378479,,0.004992773733101785,9.575400445996444e-05,0.026299428194761276,222.51449805478876,1.611101842832757
wo_gating,43,0.5185037258373748,,0.7779056386651323,0.041200075298547745,0.7387802071346375,0.7756041426927502,0.619102416570771,0.5834292289988493,0.5880322209436134,0.6858457997698504,0.7756041426927502,39,0.7005988357183972,,0.8335337042808533,0.8471655249595642,0.34274426102638245,0.11451694369316101,0.8311344981193542,0.6386629343032837,0.8375237584114075,0.7144607901573181,0.8255326151847839,0.36222878098487854,0.5506971478462219,0.5211465358734131,0.879883885383606,0.19392183423042297,0.2411302924156189,0.978538453578949,0.8417404294013977,0.7394367456436157,,0.007614836096763611,0.0001102423048537475,0.041200075298547745,304.6492808880454,2.9530077561125667
wo_gating,44,0.5926244180246666,,0.761795166858458,0.016997745260596275,0.7525891829689298,0.760644418872267,0.5903337169159953,0.5926352128883774,0.6052934407364787,0.6029919447640967,0.757192174913694,18,0.6986294071508365,,0.8419209718704224,0.3615736663341522,0.7602141499519348,0.3563394546508789,0.628125786781311,0.7000352740287781,0.7685167193412781,0.25378209352493286,0.33326390385627747,0.825178325176239,0.21491578221321106,2.2368183694165822e-10,0.9031422138214111,0.1194368228316307,0.1756315529346466,0.9299278855323792,0.8335610032081604,0.2722150981426239,,0.005645854142494499,6.547151093185788e-05,0.016997745260596275,173.38672627442475,1.6189414302070708
wo_gating,45,0.5512893471936978,,0.7813578826237054,0.02632923237979412,0.7468354430379747,0.7675489067894131,0.6536248561565017,0.6363636363636364,0.45454545454545453,0.6915995397008056,0.7790563866513234,17,0.6962813806500682,,0.9846963882446289,0.7704004645347595,0.2510335147380829,0.20168465375900269,0.8504232168197632,0.8109247088432312,0.7824188470840454,0.5892536640167236,0.7330532073974609,0.9997010231018066,0.7761240601539612,5.202527233643585e-18,0.8941666483879089,0.09742022305727005,0.17181657254695892,0.8542445302009583,0.8293155431747437,0.6218765377998352,,0.005433569010347128,5.420998205691618e-05,0.026329228654503822,385.4577785463963,1.8947346342001388
wo_gating,46,0.46424686976778246,,0.7848101265822784,0.007730807177722454,0.7295742232451093,0.7825086306098964,0.6052934407364787,0.6156501726121979,0.6121979286536249,0.619102416570771,0.7790563866513234,22,0.6302711296201847,,0.9577452540397644,0.8743681311607361,0.24569539725780487,0.06078571826219559,0.8497132062911987,0.76678067445755,0.29809871315956116,0.8609076142311096,0.87209552526474,0.1356547474861145,0.051566414535045624,3.1283823773264885e-05,0.967574954032898,0.11021459847688675,0.17193520069122314,0.9716038107872009,0.8755561709403992,0.8634899854660034,,0.002362814382649958,4.7440793577998575e-05,0.007730806712061167,113.15140012222098,1.7095813851691513
wo_gating,47,0.606305269414181,,0.7848101265822784,0.03008132055401802,0.760644418872267,0.7825086306098964,0.6444188722669736,0.6582278481012658,0.6294591484464902,0.6547756041426928,0.7882623705408516,13,0.6083054339285412,,0.6569091081619263,0.3476110100746155,0.567287027835846,0.447867751121521,0.6877920627593994,0.7189548015594482,0.7303269505500793,0.2569586932659149,0.3261990547180176,0.5426212549209595,0.5875468254089355,8.106606748728429e-15,0.9427887797355652,0.6779459118843079,0.7141435146331787,0.9861351251602173,0.7655671834945679,0.2728223502635956,,0.005951372650451958,7.580038645193518e-05,0.03008132055401802,318.33541641019707,2.6789825023281333
wo_gating,48,0.6352140125876167,,0.7997698504027618,0.017688652500510216,0.7790563866513234,0.7986191024165707,0.6329113924050633,0.6559263521288837,0.6524741081703107,0.6708860759493671,0.7963176064441887,13,0.6465670581005788,,0.857520580291748,0.48492637276649475,0.31113117933273315,0.024735720828175545,0.7978407740592957,0.7201822400093079,0.7546742558479309,0.41272029280662537,0.4726005792617798,1.2096656973881181e-06,0.6495928764343262,9.97458915463767e-09,0.9356563687324524,0.3971775770187378,0.5130199790000916,0.7792971134185791,0.7936949133872986,0.4261665642261505,,0.004963138257153332,7.173291526013653e-05,0.017688652500510216,177.40132294647438,1.9309683013801648
wo_gating,49,0.5555461878613752,,0.7905638665132336,0.025544151663780212,0.7836593785960875,0.7721518987341772,0.5431530494821634,0.6432681242807825,0.5811277330264673,0.6455696202531646,0.7825086306098964,13,0.5621040182646184,,0.9891523718833923,0.45276787877082825,0.2551526427268982,0.0026575890369713306,0.7339867353439331,0.4485204219818115,0.5460430979728699,0.3022957146167755,0.4175208806991577,9.729936891744728e-07,0.6254157423973083,1.5111407947188127e-06,0.9227500557899475,0.6601623892784119,0.7047077417373657,0.9745011329650879,0.8267194628715515,0.3287166953086853,,0.005139197013340891,7.461127383590033e-05,0.025544151663780212,273.483527728455,1.7438535328500842
wo_gating,50,0.47059123808189973,,0.7733026467203682,0.016509367153048515,0.760644418872267,0.7698504027617952,0.5995397008055235,0.6087456846950517,0.31530494821634064,0.619102416570771,0.766398158803222,33,0.6933474150773911,,0.9762604832649231,0.9323194026947021,0.23129090666770935,0.3179475963115692,0.7358508706092834,0.6186038255691528,0.5884970426559448,0.8461366295814514,0.918939471244812,0.9999956488609314,0.6870479583740234,1.7490322341481845e-13,0.9542855620384216,0.06879311054944992,0.08996698260307312,0.9201079607009888,0.8760427832603455,0.8626202344894409,,0.0027037827763706445,5.019215974811065e-05,0.016509369015693665,275.0546307142733,2.253475170781696
wo_gating,51,0.677869064785067,,0.7882623705408516,0.023757942020893097,0.759493670886076,0.7813578826237054,0.620253164556962,0.6329113924050633,0.6156501726121979,0.6386651323360184,0.7882623705408516,17,0.6969274230903562,,0.8015297651290894,0.6977781653404236,0.22491998970508575,0.14582407474517822,0.5589239001274109,0.5136072635650635,0.8350815773010254,0.5998905301094055,0.676528811454773,0.9833595752716064,0.7936874032020569,5.259644240140915e-05,0.9386427402496338,0.5108481645584106,0.5758647322654724,0.9895499348640442,0.7737531661987305,0.6173678636550903,,0.005679972865618765,7.725889353019001e-05,0.023757943883538246,233.99210055814683,2.9821610167352266
