config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
full_r1_r3,44,0.6152560606238863,0.09651463478803635,0.7986191024165707,0.06418778747320175,33,0.6485781956248374,,0.9567123055458069,0.767924964427948,0.14744815230369568,0.10673704743385315,0.5064814686775208,0.41876021027565,0.8335240483283997,0.6480769515037537,0.7477818131446838,0.9997413158416748,0.5593892931938171,0.9997585415840149,0.7458104491233826,0.6156311631202698,0.6137020587921143,0.9955101609230042,0.7555373311042786,0.6719918251037598,,0.024719222262501717,0.00021715769462354048,0.06418778747320175,181.75070930537882,0.8731962942973337
full_r1_r3,45,0.5099012476383713,0.08432670682668686,0.7871116225546605,0.01963847130537033,22,0.6921144719175221,,0.9893022775650024,0.9027566313743591,0.19644109904766083,0.24119752645492554,0.517907977104187,0.2706869840621948,0.7640776634216309,0.7946407794952393,0.8881708979606628,0.9999620914459229,0.9778304100036621,0.9863740801811218,0.863145649433136,0.03113490343093872,0.02846292220056057,0.9968968629837036,0.8505697250366211,0.816947877407074,,0.009695494640618562,0.0001923336708258972,0.01963847130537033,51.696494796565176,0.7310304515179774
full_r1_r3,46,0.6913025541565956,0.06912115216255188,0.7836593785960875,0.03661521524190903,17,0.6720451168025023,,0.785391092300415,0.45682740211486816,0.3150627613067627,0.3735133111476898,0.5732646584510803,0.3723798990249634,0.7977212071418762,0.22457514703273773,0.3955376148223877,0.9997442364692688,0.5544806718826294,0.9709372520446777,0.7926084399223328,0.6296983361244202,0.671785831451416,0.9971003532409668,0.7219670414924622,0.2636210024356842,,0.011912077525630593,6.0248682748779255e-05,0.03661521524190903,410.0195419917196,1.0645507715753004
full_r1_r3,47,0.649493425360778,0.06563688069581985,0.7905638665132336,0.01730762980878353,16,0.670292995634199,,0.8709695339202881,0.2853485941886902,0.28351303935050964,0.3176920711994171,0.6975514888763428,0.2526557445526123,0.7432858943939209,0.2558472752571106,0.27638161182403564,0.99413001537323,0.6152231693267822,0.37475818395614624,0.8439554572105408,0.7873117327690125,0.833077609539032,0.9955372214317322,0.7960719466209412,0.25957757234573364,,0.010908133490011096,9.984698467948767e-05,0.01730762980878353,64.09303470928049,0.9156244467795203
full_r1_r3,48,0.509354871452459,0.0872504934668541,0.7744533947065593,0.05210143327713013,17,0.656920717251507,,0.9804438352584839,0.8240785598754883,0.5432145595550537,0.37001171708106995,0.7976441979408264,0.6938245892524719,0.7567124366760254,0.7325252294540405,0.8070002794265747,0.9994585514068604,0.24363695085048676,0.6425696015357971,0.9161137342453003,0.5436804294586182,0.571008026599884,0.9945888519287109,0.937595784664154,0.7501527667045593,,0.022375943791121244,8.48859435478322e-05,0.05210143327713013,350.1815246840887,0.7597625147113816
full_r1_r3,49,0.6241471690011092,0.057153768837451935,0.7779056386651323,0.020565563812851906,12,0.5484450256426909,,0.9202562570571899,0.4056030809879303,0.38994479179382324,0.5322408080101013,0.9030369520187378,0.7150653004646301,0.7655497193336487,0.378537654876709,0.4002930521965027,0.9972876310348511,0.7882240414619446,0.21080893278121948,0.9193660020828247,0.24115759134292603,0.31232190132141113,0.990969181060791,0.802787721157074,0.382588267326355,,0.003955561225302518,5.2012482963915845e-05,0.020565563812851906,319.3464591899271,0.6403435456580845
full_r1_r3,50,0.6868639708512932,0.09491226822137833,0.7698504027617952,0.022056058049201965,19,0.6711637907123413,,0.8145233392715454,0.4698576331138611,0.322922021150589,0.4942610263824463,0.6233429312705994,0.5853078365325928,0.6277367472648621,0.30676496028900146,0.4422430098056793,0.9993929862976074,0.4581679105758667,0.4710230827331543,0.8700541257858276,0.18898026645183563,0.17395031452178955,0.9576530456542969,0.7688047289848328,0.33684706687927246,,0.009161560609936715,0.00012175090348854456,0.022056058049201965,105.90884308772,0.9248824820441175
full_r1_r3,51,0.7351777415403283,0.05066283047199249,0.7894131185270425,0.014340361580252647,17,0.6889424155652194,,0.8501332998275757,0.5757461786270142,0.6195498704910278,0.5180615186691284,0.6333938837051392,0.42964527010917664,0.7540330290794373,0.4720090925693512,0.5499162673950195,0.9711939692497253,0.7960824370384216,0.9624912738800049,0.8816307187080383,0.31875404715538025,0.30811187624931335,0.9981860518455505,0.8984273076057434,0.4898070991039276,,0.01121742776595056,8.213350281337989e-05,0.014340361580252647,38.02265420695895,0.9479280678411836
full_r1,42,0.5952052867060431,0.06695858389139175,0.7721518987341772,0.024286998435854912,12,0.48740373936850606,,0.7188596725463867,0.5554652214050293,0.6157814264297485,0.06307698786258698,0.8305570483207703,0.7249499559402466,0.6642983555793762,0.4712773263454437,0.5373764038085938,4.2025524749078613e-07,0.03176455572247505,1.9088010958512314e-06,0.9040961265563965,0.8103058934211731,0.8289777040481567,0.9594449996948242,0.8375695943832397,0.48627641797065735,,0.011244208784773946,0.00013990861337787364,0.024286998435854912,93.22363536425435,0.38042740796292634
full_r1,43,0.6617076965940161,0.046873316168785095,0.7744533947065593,0.02624383382499218,18,0.6872564664601414,,0.2006596177816391,0.7056594491004944,0.28576192259788513,0.2765986919403076,0.686772346496582,0.8354985117912292,0.7169413566589355,0.7280727028846741,0.7111027240753174,0.9999982714653015,0.409294068813324,0.09389861673116684,0.8458307385444641,0.2626291513442993,0.2727789580821991,0.9025686979293823,0.5778000354766846,0.7246326208114624,,0.015087694441899658,0.0001727218939186768,0.02624383382499218,64.59018637066947,0.44619539906555916
full_r1,44,0.5750621242801319,0.058123450726270676,0.7767548906789413,0.03106214478611946,12,0.5533432557024435,,0.9623668789863586,0.09707476943731308,0.6738808751106262,0.5809258222579956,0.7545217275619507,0.6471350789070129,0.7538456320762634,0.12388339638710022,0.10185129940509796,0.9990651607513428,0.6734432578086853,0.015547436662018299,0.7873116135597229,0.6696677803993225,0.6832291483879089,0.973879337310791,0.8658771514892578,0.11887675523757935,,0.013536655623465777,0.0001677451665804945,0.03106214478611946,104.47686461217353,0.33251489768363673
full_r1,45,0.3236716514086476,0.050453949719667435,0.7721518987341772,0.005780569743365049,15,0.6807571168178279,,0.9811397790908813,0.9779595732688904,0.10804373770952225,0.10049182921648026,0.8326098322868347,0.504112720489502,0.3517804443836212,0.959199845790863,0.9744531512260437,0.9995179176330566,0.09630215913057327,0.6618125438690186,0.9592559933662415,0.004672234877943993,0.004632985219359398,0.9894850850105286,0.9038211703300476,0.9626790285110474,,0.0032659348216839135,7.484754676967023e-05,0.005780569743365049,33.596757630850774,0.4196896554986792
full_r1,46,0.5001858610260665,0.08875466883182526,0.7813578826237054,0.015417257323861122,27,0.5998590602315417,,0.829664409160614,0.939215898513794,0.0866374596953392,0.04284382611513138,0.8976866602897644,0.8360012769699097,0.6130120754241943,0.8535564541816711,0.9300782084465027,0.0347476564347744,0.3246881663799286,0.060597095638513565,0.93708735704422,0.2221599519252777,0.25969937443733215,0.9959534406661987,0.7536620497703552,0.8709427714347839,,0.007898918050341309,0.000100793038218664,0.015417257323861122,74.59185010989957,0.2710401982321924
full_r1,47,0.6199438392067684,0.0508417934179306,0.7767548906789413,0.029870830476284027,13,0.6691488857485063,,0.6954639554023743,0.1661771833896637,0.5645073056221008,0.3999289274215698,0.6124888062477112,0.708737313747406,0.6206854581832886,0.17257283627986908,0.16712874174118042,0.9996968507766724,0.4699186086654663,2.135799759273027e-09,0.898905873298645,0.6030008792877197,0.6516030430793762,0.9867453575134277,0.7658426761627197,0.17125052213668823,,0.010136056831106544,0.00010905140088867959,0.029870830476284027,180.96762905737677,0.3707898736150608
full_r1,48,0.5681191089712688,0.052266038954257965,0.7802071346375143,0.019671957939863205,21,0.6328725335834957,,0.9239526987075806,0.9163542985916138,0.1651385873556137,0.06180857867002487,0.849656879901886,0.7203356027603149,0.38514387607574463,0.8025885224342346,0.899861216545105,0.3290676772594452,0.20352229475975037,0.0783645287156105,0.8898869752883911,0.5525444149971008,0.6766421794891357,0.8704438805580139,0.8562252521514893,0.8247421979904175,,0.010677898302674294,0.00017419211403471506,0.019671957939863205,51.63298944614381,0.3563851198544776
full_r1,49,0.6237664110795,0.04763060063123703,0.7802071346375143,0.022664396092295647,12,0.6109958335260879,,0.9219202399253845,0.6774252653121948,0.6160759925842285,0.3930043578147888,0.8571699261665344,0.7768715023994446,0.8409498929977417,0.5979969501495361,0.6591026782989502,0.9991620779037476,0.8293529748916626,0.005555568728595972,0.9132256507873535,0.36330294609069824,0.4223514199256897,0.9446967840194702,0.8852005004882812,0.6119394898414612,,0.007286973809823394,0.00011465399892464874,0.022664396092295647,134.1202425783521,0.4484458134323196
full_r1,50,0.599843924984136,0.08117802441120148,0.7744533947065593,0.028090426698327065,30,0.6999066624856513,,0.9601249694824219,0.8314311504364014,0.3156760632991791,0.7485030889511108,0.7087042331695557,0.7907360792160034,0.777590811252594,0.6554452776908875,0.8006556630134583,0.9778211116790771,0.753417432308197,5.31209778387165e-08,0.9174495935440063,0.255068838596344,0.30505964159965515,0.9972044825553894,0.8893627524375916,0.688337504863739,,0.012693727947771549,0.00015599470473821837,0.028090426698327065,98.70013650587218,0.35499644506150846
full_r1,51,0.6388035194107146,0.085520438849926,0.7744533947065593,0.015849631279706955,24,0.6289426366337137,,0.9861801862716675,0.7933928966522217,0.27361419796943665,0.6270638108253479,0.5986655354499817,0.4900446832180023,0.7737306952476501,0.6412756443023682,0.7658035755157471,0.9606671929359436,0.7584640979766846,0.03838469833135605,0.9584745764732361,0.29449477791786194,0.30913570523262024,0.9964173436164856,0.933194637298584,0.6693207621574402,,0.009324980853125452,0.0001067786801195322,0.015849631279706955,61.10442981850989,0.45367622674373553
full_r2_gumbel,42,0.35751147514258164,0.11385831236839294,0.7905638665132336,0.02149496227502823,33,0.7021673512507827,,0.5401096343994141,0.5889641046524048,0.4537382423877716,0.43269234895706177,0.47912606596946716,0.4889002740383148,0.5051551461219788,0.5730741024017334,0.5861819982528687,0.3830111026763916,0.45796820521354675,0.3437814712524414,0.629263162612915,0.3933979868888855,0.39538678526878357,0.5425631403923035,0.5734456181526184,0.5760474801063538,,0.012800601590424777,7.926693153191916e-05,0.02149496227502823,109.68458608010866,1.6521761639053838
full_r2_gumbel,43,0.3739532383262976,0.07991110533475876,0.7756041426927502,0.019540341570973396,32,0.6471233489174728,,0.5705024003982544,0.5839834809303284,0.4200465977191925,0.400989830493927,0.5075595378875732,0.45779553055763245,0.48554882407188416,0.5827082991600037,0.5839822888374329,0.40400874614715576,0.41753458976745605,0.2847651541233063,0.5912385582923889,0.4415242373943329,0.4525475800037384,0.5436676740646362,0.5708763599395752,0.5829935073852539,,0.006577452109195292,4.164447055913866e-05,0.019540341570973396,311.27515793710353,1.627179382287419
full_r2_gumbel,44,0.491199162856433,0.04923493415117264,0.7836593785960875,0.011491131968796253,13,0.6126570394297084,,0.5324321389198303,0.529722273349762,0.46323704719543457,0.42983099818229675,0.5522674322128296,0.5381030440330505,0.4587098956108093,0.532194197177887,0.5301128625869751,0.4741472899913788,0.4361996054649353,0.25621169805526733,0.5894206166267395,0.3960880935192108,0.41333892941474915,0.5869492292404175,0.5316784977912903,0.5317249894142151,,0.004818493407219649,3.743752091099321e-05,0.011491131968796253,178.23398080248577,1.8822953591197418
full_r2_gumbel,45,0.48974993372767284,0.05375181511044502,0.7836593785960875,0.012541994452476501,11,0.5674889098569847,,0.5853235125541687,0.5597004294395447,0.47364458441734314,0.41336289048194885,0.5618296265602112,0.4930897653102875,0.5311713814735413,0.5663228631019592,0.5609039664268494,0.46388480067253113,0.43677467107772827,0.28324681520462036,0.5654107928276062,0.36122196912765503,0.3787232041358948,0.5946996808052063,0.6029422283172607,0.5650982856750488,,0.004146319185383618,3.457092890883207e-05,0.012541994452476501,242.85361398242236,1.843326799018469
full_r2_gumbel,46,0.4400095802416508,0.06742691993713379,0.7894131185270425,0.015673212707042694,17,0.6943885979447043,,0.617084264755249,0.5965495705604553,0.42665258049964905,0.39968007802963257,0.5073559880256653,0.5169087648391724,0.46503880620002747,0.591726541519165,0.5954711437225342,0.44148844480514526,0.4362032413482666,0.30469390749931335,0.5952242016792297,0.4073077440261841,0.4094849228858948,0.559485137462616,0.5677890777587891,0.5925887227058411,,0.004680823860689997,3.125813674876682e-05,0.015673212707042694,351.66486675254225,2.1963747839037278
full_r2_gumbel,47,0.40162084212172616,0.06932118535041809,0.7710011507479861,0.026214981451630592,30,0.7021698628060605,,0.5096399188041687,0.5273540019989014,0.45434874296188354,0.4188248813152313,0.5319247245788574,0.5350008606910706,0.5099465847015381,0.5150881409645081,0.5252898335456848,0.5037403702735901,0.46394750475883484,0.3825359046459198,0.5821893811225891,0.5064536929130554,0.5177239179611206,0.6214447617530823,0.542100727558136,0.517377495765686,,0.007307555922307074,6.0100303634667895e-05,0.026214981451630592,314.59783181227124,1.7420148611460018
full_r2_gumbel,48,0.363524970984732,0.07910002022981644,0.7848101265822784,0.01939135044813156,30,0.699701172961244,,0.4911229908466339,0.5392908453941345,0.45838552713394165,0.42260998487472534,0.5765044093132019,0.5167829394340515,0.5212720632553101,0.5583184361457825,0.5432139039039612,0.44625672698020935,0.4705055356025696,0.3092602789402008,0.64643394947052,0.41847777366638184,0.4327036142349243,0.5624357461929321,0.579563558101654,0.5549144744873047,,0.0069456316065043214,3.6063821712008546e-05,0.01939135044813156,345.1025960562705,1.7114218176193832
full_r2_gumbel,49,0.49604220769311635,0.05478807911276817,0.7882623705408516,0.009799525141716003,12,0.6126221548322756,,0.5821851491928101,0.5691560506820679,0.4850446581840515,0.3766219913959503,0.5691109299659729,0.5331431031227112,0.49678394198417664,0.5728016495704651,0.5700688362121582,0.46921980381011963,0.4417981803417206,0.2809290885925293,0.5962408781051636,0.4140658378601074,0.42467379570007324,0.5730111598968506,0.6063521504402161,0.5721808075904846,,0.0033050376223400235,2.3593864510216587e-05,0.009799525141716003,275.2616995533752,2.0387752328520086
full_r2_gumbel,50,0.3974001892515259,0.08100903034210205,0.7779056386651323,0.016389062628149986,30,0.6443175462289569,,0.6120169758796692,0.6393513083457947,0.4105646312236786,0.4319400489330292,0.48867878317832947,0.472661554813385,0.481289803981781,0.6373557448387146,0.6406635046005249,0.40171194076538086,0.4017524719238281,0.3166678547859192,0.6567983031272888,0.3305583596229553,0.3377905488014221,0.4393492639064789,0.6430776119232178,0.6380610466003418,,0.006658219755627215,3.0195856928720906e-05,0.016389062628149986,322.2575392788308,1.8445631040406827
full_r2_gumbel,51,0.46800799896843,0.05978270620107651,0.7813578826237054,0.01005625631660223,13,0.6122696411629173,,0.554407000541687,0.5526338219642639,0.4431327283382416,0.43042659759521484,0.528701663017273,0.5148198008537292,0.48730704188346863,0.5642977356910706,0.5551832318305969,0.3815111815929413,0.43916258215904236,0.34250491857528687,0.6120331287384033,0.3891296088695526,0.3992820084095001,0.5644258856773376,0.5421866774559021,0.5622252821922302,,0.003360788349527866,2.168135849513712e-05,0.01005625631660223,308.8121835061164,3.158460183948786
full_r2,42,0.6230904508101683,0.09330961853265762,0.7802071346375143,0.009692303836345673,27,0.7023061814620839,,0.5658460259437561,0.6153017282485962,0.4300122559070587,0.3698383867740631,0.48308464884757996,0.455500066280365,0.47471141815185547,0.60372394323349,0.61368328332901,0.38416996598243713,0.4386776387691498,0.24609607458114624,0.6365853548049927,0.4180701673030853,0.4222983419895172,0.539593517780304,0.5899165272712708,0.6059808731079102,,0.003180974186398089,1.931922703210521e-05,0.009692303836345673,337.0388112364988,2.8994793720300516
full_r2,43,0.663524433820946,0.07159079611301422,0.7548906789413119,0.007750717923045158,21,0.6767201522426842,,0.550502359867096,0.6272445917129517,0.41739940643310547,0.4246867597103119,0.48287269473075867,0.4678953289985657,0.5076146721839905,0.6191157698631287,0.6256162524223328,0.45705270767211914,0.47014114260673523,0.48392239212989807,0.6035435795783997,0.3586190640926361,0.36842602491378784,0.48259544372558594,0.5638086795806885,0.6206125617027283,,0.002685330738313496,1.927859937688815e-05,0.007750717923045158,262.7466250508633,1.5087857649194238
full_r2,44,0.7267619628505578,0.041526101529598236,0.7744533947065593,0.006380246952176094,13,0.665249458779001,,0.5307763814926147,0.5611645579338074,0.486497163772583,0.4419791102409363,0.5483254790306091,0.5249388217926025,0.48015886545181274,0.5624524354934692,0.5614768266677856,0.40296420454978943,0.43072509765625,0.2555980980396271,0.6149961948394775,0.3688316345214844,0.39182043075561523,0.6224640607833862,0.5618090033531189,0.5622419118881226,,0.0022381242481060324,1.334779814416751e-05,0.006380246952176094,310.3225227868382,1.8923269489959949
full_r2,45,0.7201608780811999,0.056169480085372925,0.7882623705408516,0.007882662117481232,13,0.6250517827524154,,0.5540339350700378,0.5637586116790771,0.4943214952945709,0.448937326669693,0.5548721551895142,0.49294793605804443,0.5373848676681519,0.5689519643783569,0.5650184154510498,0.42964351177215576,0.4697875678539276,0.39458245038986206,0.5540956258773804,0.39962515234947205,0.4267759919166565,0.5685480833053589,0.5749961733818054,0.5680530667304993,,0.0025666886242106555,2.209939451852679e-05,0.007882662117481232,240.54836652948208,1.7285993580829344
full_r2,46,0.6523147716677637,0.0772213414311409,0.7721518987341772,0.006085436325520277,15,0.5974880638192014,,0.6179072856903076,0.5983589291572571,0.44044414162635803,0.37147051095962524,0.4946540296077728,0.4739189147949219,0.4600719213485718,0.595486581325531,0.5979567766189575,0.4189561903476715,0.38913872838020325,0.3538535535335541,0.6164043545722961,0.39043617248535156,0.39780959486961365,0.5840465426445007,0.5798362493515015,0.5960530638694763,,0.00239066801732406,2.7854061092974742e-05,0.006085436325520277,132.64737817641682,2.4072643115171246
full_r2,47,0.6608314931026446,0.0702151507139206,0.7744533947065593,0.007976124994456768,21,0.6666501026634841,,0.49876028299331665,0.507153332233429,0.47956258058547974,0.4624134302139282,0.47875532507896423,0.49734044075012207,0.5434635877609253,0.5025045275688171,0.5059582591056824,0.5345116853713989,0.4295317232608795,0.3818288743495941,0.5514423847198486,0.5021325945854187,0.5099751353263855,0.5550358295440674,0.5310301780700684,0.5033170580863953,,0.002781961520668119,1.4182244750519152e-05,0.007976124994456768,366.24407482140214,2.282517503406606
full_r2,48,0.681270113664336,0.06708206236362457,0.7686996547756041,0.01439166720956564,24,0.6263014660791266,,0.5840466022491455,0.5417236089706421,0.4846492409706116,0.45787444710731506,0.5161195397377014,0.5129696130752563,0.5156418681144714,0.5406194925308228,0.5422872304916382,0.5542824268341064,0.5006169676780701,0.2863645553588867,0.5575061440467834,0.4361715316772461,0.4581022262573242,0.5058801770210266,0.5733740925788879,0.5409834384918213,,0.00801539490930736,5.852268203472126e-05,0.01439166720956564,108.9538614706927,2.221370795409574
full_r2,49,0.6915078231314874,0.06789960712194443,0.7859608745684695,0.005542112048715353,13,0.6353515429026089,,0.6155887246131897,0.5569900274276733,0.4410856068134308,0.4144339859485626,0.5108416676521301,0.4711698889732361,0.4791238009929657,0.5498512983322144,0.5556438565254211,0.4376593232154846,0.4953872859477997,0.2635626494884491,0.5911751985549927,0.4255484342575073,0.43376705050468445,0.4993171691894531,0.5657430291175842,0.551180899143219,,0.002183867956046015,2.0292624611017305e-05,0.005542112048715353,165.49086141155016,1.972692350150673
full_r2,50,0.6652949959801224,0.07517044991254807,0.7756041426927502,0.014159979298710823,21,0.629227766949737,,0.6403921246528625,0.5400933027267456,0.4841640889644623,0.4717603325843811,0.5174520611763,0.5231100916862488,0.5122290849685669,0.5318704843521118,0.5382653474807739,0.3594457507133484,0.5037604570388794,0.16466963291168213,0.6218739151954651,0.3595370948314667,0.3745635449886322,0.5167296528816223,0.6153820753097534,0.5333688259124756,,0.007561675412580371,5.336906599393689e-05,0.014159979298710823,123.63536141413277,1.5149340429106766
full_r2,51,0.654389901069005,0.08066726475954056,0.7686996547756041,0.010375509038567543,26,0.7006920007879617,,0.5338160991668701,0.5516616106033325,0.4215523898601532,0.45981478691101074,0.512679934501648,0.5097770094871521,0.4978722631931305,0.5465176105499268,0.5507726669311523,0.41821637749671936,0.5114513039588928,0.3801259696483612,0.5901402235031128,0.44202375411987305,0.44771435856819153,0.5170262455940247,0.5315614342689514,0.5474931597709656,,0.003075810300651938,1.5663182837526117e-05,0.010375509038567543,466.04182225243795,2.128653283758473
full_r3_sinc,42,0.33391567782527226,0.10855197161436081,0.7974683544303798,0.011256754398345947,26,0.7034020979571985,,0.933782160282135,0.9716339111328125,0.9135624766349792,0.9440878629684448,0.8716134428977966,0.9221218824386597,0.9211745262145996,0.968787431716919,0.971440851688385,0.9649025201797485,0.9126543998718262,0.2817813456058502,0.8232447504997253,0.20819629728794098,0.08304625749588013,0.8751940131187439,0.8975965976715088,0.9693751931190491,,0.013345417939126492,0.00017151907667093316,0.011256754398345947,-12.177441536781913,3.1258981083065533
full_r3_sinc,43,0.5150287995003259,0.08219630271196365,0.7502876869965478,0.004964587278664112,12,0.5331712746281885,,0.8828569650650024,0.8197970986366272,0.9037266969680786,0.9342536926269531,0.899916410446167,0.8996906280517578,0.8255916833877563,0.6875825524330139,0.7943981885910034,0.9999338388442993,0.823887288570404,0.5776360034942627,0.1421227753162384,0.20763136446475983,0.08233927190303802,0.9998481273651123,0.8788289427757263,0.7116828560829163,,0.0013058314565569163,4.066410908294835e-05,0.004964587278664112,89.97506190702101,5.375154950598219
full_r3_sinc,44,0.5174736751390837,0.08045712113380432,0.7790563866513234,0.005454934202134609,17,0.6803704521835949,,0.8719334006309509,0.7671936750411987,0.8668981194496155,0.8623624444007874,0.9398115873336792,0.9343503713607788,0.8883845210075378,0.7278196811676025,0.7580727338790894,0.999825119972229,0.8609702587127686,0.5777212977409363,0.8862226009368896,0.178134948015213,0.11092746257781982,0.995622992515564,0.8219603300094604,0.7347331643104553,,0.0029436904937028886,4.4031826004324596e-05,0.005454934202134609,57.03246672424195,7.882633698514958
full_r3_sinc,45,0.3312627301091667,0.09593546390533447,0.7928653624856157,0.01205600518733263,25,0.6837576807838096,,0.9716429710388184,0.8439218997955322,0.8408461213111877,0.7709332704544067,0.8466947674751282,0.901216983795166,0.8458603620529175,0.8837156891822815,0.8557655215263367,0.9559131264686584,0.8767444491386414,2.6567265649646288e-06,0.9608369469642639,0.1929389238357544,0.051625270396471024,0.9653629660606384,0.9598821997642517,0.8771762251853943,,0.0066057134186849,0.0001175615554289345,0.01205600518733263,46.361173960319334,5.170457360149322
full_r3_sinc,46,0.42731111144087025,0.07879196107387543,0.7905638665132336,0.01853669434785843,27,0.7018054807157247,,0.8510798811912537,0.954234778881073,0.7911067008972168,0.799407958984375,0.8827812671661377,0.8580583333969116,0.9048321843147278,0.9359250664710999,0.9504300951957703,0.9319514632225037,0.7484877109527588,6.088514137303491e-10,0.6706463694572449,0.22991755604743958,0.09941285848617554,0.8942517638206482,0.8775745034217834,0.9392182230949402,,0.016735376603901387,0.00013500732941814847,0.01853669434785843,13.342369917084875,3.5623286483790784
full_r3_sinc,47,0.23265394488024396,0.10762724280357361,0.7963176064441887,0.010026678442955017,26,0.6934366264657368,,0.9405769109725952,0.968153715133667,0.9001585841178894,0.9026456475257874,0.9514071941375732,0.9604112505912781,0.8288823366165161,0.9412059187889099,0.9633102416992188,0.9999891519546509,0.8725184798240662,0.0007466009701602161,0.9836045503616333,0.19488736987113953,0.051848623901605606,0.9955999851226807,0.9362095594406128,0.9461796283721924,,0.003991431975737214,0.00013301748341570588,0.010026678442955017,45.371828325639264,7.15660625172734
full_r3_sinc,48,0.2457354563944176,0.10934802889823914,0.7848101265822784,0.009680015966296196,17,0.5793805212867542,,0.9743050932884216,0.9654624462127686,0.9322317838668823,0.9406817555427551,0.9022712111473083,0.931958019733429,0.9395034313201904,0.9484342932701111,0.9627578854560852,0.9999857544898987,0.9583832621574402,0.08903089165687561,0.8882733583450317,0.20015358924865723,0.0491216816008091,0.012456439435482025,0.9694554209709167,0.9516449570655823,,0.007539659598842263,0.0001444136308145425,0.009680015966296196,14.821013366678578,4.897401458298791
full_r3_sinc,49,0.3234233056957028,0.08558758348226547,0.7848101265822784,0.00748862000182271,16,0.6351315170420057,,0.945857584476471,0.9513769149780273,0.9483823776245117,0.9470975399017334,0.9380379915237427,0.9021092057228088,0.9217596650123596,0.9461047649383545,0.9513485431671143,0.9974890351295471,0.8065844178199768,1.439013249182608e-05,0.5558309555053711,0.19211693108081818,0.0582631379365921,0.177456334233284,0.9556716680526733,0.9472421407699585,,0.00242833731463179,5.0547199163670936e-05,0.00748862000182271,100.11004903942877,2.273647235519433
full_r3_sinc,50,0.29431509880406465,0.08562663197517395,0.7951668584579977,0.013379836454987526,27,0.6353823872235529,,0.9628089666366577,0.9340791702270508,0.8944109082221985,0.8872662782669067,0.8617355227470398,0.9188865423202515,0.8970766663551331,0.940514326095581,0.9360619187355042,0.9976087808609009,0.9035035371780396,3.643412492237985e-05,0.8813875317573547,0.1588744968175888,0.055808838456869125,0.0021354728378355503,0.9535532593727112,0.9394649863243103,,0.011570297041907906,0.0001540239163934711,0.013379836454987526,11.748431306658379,3.599272997881167
full_r3_sinc,51,0.40930422301736286,0.11568781733512878,0.7986191024165707,0.006941463798284531,31,0.6997159267681448,,0.9322317242622375,0.9194632768630981,0.9389028549194336,0.9539750814437866,0.9665560722351074,0.9432936906814575,0.8348240852355957,0.8728883266448975,0.9121897220611572,0.9985746741294861,0.9609071016311646,0.12482163310050964,0.4092780649662018,0.22259774804115295,0.08761770278215408,0.9768873453140259,0.9019960761070251,0.8817200660705566,,0.0024807659676298497,3.5979137994460004e-05,0.006941463798284531,123.98011612622331,6.874586503185675
full_r3_stft,42,0.540046356761603,0.05209340155124664,0.7779056386651323,0.06166134029626846,21,0.6878485337505388,,0.7945569753646851,0.7565932869911194,0.2728331685066223,0.29136937856674194,0.37299230694770813,0.7276523113250732,0.4163544178009033,0.7107808589935303,0.7495137453079224,0.9988827705383301,0.16382309794425964,0.03293859586119652,0.8539003133773804,0.7859299778938293,0.7852278351783752,0.8964464664459229,0.672853946685791,0.7201645970344543,,0.03212198056280613,0.00010786581237723967,0.06166134029626846,273.8528437193922,0.8425913850099734
full_r3_stft,43,0.6288893532128946,0.09839850664138794,0.7744533947065593,0.04527011886239052,12,0.48722425748205445,,0.6680631637573242,0.2896765470504761,0.30562543869018555,0.1686849743127823,0.6933777928352356,0.4593287408351898,0.7257329821586609,0.26696082949638367,0.2862686216831207,0.9980926513671875,0.6281300187110901,0.4288448095321655,0.8275952339172363,0.5782327055931091,0.6371835470199585,0.7619459629058838,0.7065057158470154,0.2709740400314331,,0.005661049159243703,2.879137625894777e-05,0.04527011886239052,1375.7268138618526,2.2130343003429207
full_r3_stft,44,0.6240584713303325,0.05514614284038544,0.7779056386651323,0.02965979091823101,28,0.6512778143915587,,0.9291229248046875,0.6621734499931335,0.20230528712272644,0.20687589049339294,0.3563770353794098,0.8313717842102051,0.3859059810638428,0.4873807728290558,0.6198618412017822,0.9992609024047852,0.04870632663369179,0.9999948740005493,0.6645485162734985,0.15033955872058868,0.13893623650074005,0.9978384971618652,0.7207822799682617,0.517243504524231,,0.03526584506034851,0.00015498643900500091,0.02965979091823101,-36.17125563976183,1.625472448908562
