config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_fusion,42,,0.09060782194137573,0.9947089947089947,,0.9462081128747796,0.9382716049382716,0.8580246913580247,0.9955908289241623,0.9144620811287478,0.9955908289241623,0.9638447971781305,46,0.9946801039710986,,,,,,,,,,,,,,,,,,,,,,,,,0.7693420466526572
wo_fusion,43,,0.07462511211633682,0.9955908289241623,,0.9559082892416225,0.9382716049382716,0.8245149911816578,0.9947089947089947,0.9673721340388007,0.9964726631393298,0.9611992945326279,21,0.9955680876526612,,,,,,,,,,,,,,,,,,,,,,,,,0.5588063495440168
wo_fusion,44,,0.07784350961446762,0.9929453262786596,,0.9691358024691358,0.9338624338624338,0.9514991181657848,0.9947089947089947,0.9285714285714286,0.9911816578483245,0.9514991181657848,18,0.9929722222222223,,,,,,,,,,,,,,,,,,,,,,,,,0.433529586898566
wo_fusion,45,,0.06140481308102608,0.9920634920634921,,0.9638447971781305,0.935626102292769,0.9382716049382716,0.9902998236331569,0.9091710758377425,0.9911816578483245,0.9594356261022927,23,0.9920563195678724,,,,,,,,,,,,,,,,,,,,,,,,,0.4420631566989891
wo_fusion,46,,0.08871518820524216,0.9938271604938271,,0.9594356261022927,0.9250440917107584,0.9347442680776014,0.9894179894179894,0.9118165784832452,0.9911816578483245,0.9629629629629629,33,0.9937966897303487,,,,,,,,,,,,,,,,,,,,,,,,,0.7320785855488876
wo_fusion,47,,0.07104233652353287,0.9911816578483245,,0.9470899470899471,0.9347442680776014,0.892416225749559,0.9902998236331569,0.86331569664903,0.9920634920634921,0.9620811287477954,21,0.9911903736821769,,,,,,,,,,,,,,,,,,,,,,,,,0.4422704716568351
wo_fusion,48,,0.09316989779472351,0.9955908289241623,,0.9611992945326279,0.9338624338624338,0.8818342151675485,0.9929453262786596,0.927689594356261,0.9920634920634921,0.9611992945326279,31,0.9955766640281075,,,,,,,,,,,,,,,,,,,,,,,,,0.42872226156216303
wo_fusion,49,,0.07700763642787933,0.9938271604938271,,0.9664902998236331,0.9338624338624338,0.8809523809523809,0.9929453262786596,0.900352733686067,0.9938271604938271,0.9523809523809523,20,0.9937986111111111,,,,,,,,,,,,,,,,,,,,,,,,,0.4427756947707844
wo_fusion,50,,0.06350325793027878,0.9982363315696648,,0.9391534391534392,0.9391534391534392,0.8536155202821869,0.9973544973544973,0.9391534391534392,0.9991181657848325,0.9514991181657848,17,0.9982362204724409,,,,,,,,,,,,,,,,,,,,,,,,,1.4312359507498742
wo_fusion,51,,0.0844968780875206,0.9938271604938271,,0.9470899470899471,0.9312169312169312,0.791005291005291,0.9832451499118166,0.9320987654320988,0.9911816578483245,0.9453262786596119,24,0.9938201508554481,,,,,,,,,,,,,,,,,,,,,,,,,0.6362719299342681
wo_gating,42,0.3372629271359254,,0.9955908289241623,0.07865703105926514,0.9708994708994709,0.9391534391534392,0.8959435626102292,0.9938271604938271,0.9462081128747796,0.9938271604938271,0.9594356261022927,29,0.9955763888888889,,0.8182461857795715,0.9245203733444214,0.6005439162254333,0.8314516544342041,0.8131120204925537,0.7348147034645081,0.39022326469421387,0.7266203761100769,0.1553112119436264,0.6196973323822021,0.9449998140335083,0.8936581611633301,0.8658703565597534,0.9349262714385986,0.8773455023765564,0.8411638736724854,0.769381582736969,0.648179829120636,,0.039305365085601805,0.0002796428692934284,0.07870350033044815,140.88732247493385,1.6192932420917858
