config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_spectral,42,,0.07389552146196365,0.7836593785960875,,0.7088607594936709,0.7836593785960875,0.7675489067894131,0.6996547756041427,0.7779056386651323,0.7848101265822784,0.7836593785960875,31,0.6695772048235311,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,43,,0.09969113022089005,0.7894131185270425,,0.7088607594936709,0.7871116225546605,0.6386651323360184,0.7445339470655926,0.7744533947065593,0.7871116225546605,0.7813578826237054,25,0.7082502147634749,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,44,,0.05732542648911476,0.7882623705408516,,0.7008055235903338,0.7882623705408516,0.567318757192175,0.667433831990794,0.7560414269275029,0.7848101265822784,0.7859608745684695,13,0.6103927478006118,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,45,,0.057495538145303726,0.7928653624856157,,0.7065592635212888,0.7928653624856157,0.6352128883774454,0.7813578826237054,0.7882623705408516,0.7928653624856157,0.7905638665132336,17,0.6688118223445395,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,46,,0.1386270672082901,0.7779056386651323,,0.7445339470655926,0.7756041426927502,0.759493670886076,0.7353279631760644,0.7894131185270425,0.7836593785960875,0.7802071346375143,29,0.688364645178591,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,47,,0.06461551040410995,0.7813578826237054,,0.7203682393555811,0.7825086306098964,0.6513233601841196,0.6731875719217492,0.7825086306098964,0.7744533947065593,0.7779056386651323,16,0.6780127764642826,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,48,,0.08712968975305557,0.7917146144994246,,0.6777905638665133,0.7767548906789413,0.7756041426927502,0.6524741081703107,0.7399309551208285,0.7813578826237054,0.7859608745684695,31,0.678241663652295,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,49,,0.08653422445058823,0.7917146144994246,,0.7456846950517837,0.7894131185270425,0.7733026467203682,0.7238204833141542,0.7928653624856157,0.7928653624856157,0.7917146144994246,17,0.6811033665740209,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,50,,0.0633210614323616,0.7825086306098964,,0.7019562715765247,0.7825086306098964,0.6087456846950517,0.6490218642117376,0.7767548906789413,0.7836593785960875,0.7779056386651323,17,0.6665400584109155,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,51,,0.07856425642967224,0.7859608745684695,,0.6915995397008056,0.7882623705408516,0.5949367088607594,0.7583429228998849,0.7813578826237054,0.7882623705408516,0.7882623705408516,23,0.714386348880614,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,42,,0.0329405814409256,0.6409666283084005,,0.6409666283084005,0.6398158803222095,0.32105868814729577,0.4568469505178366,0.32796317606444186,0.40276179516685845,0.6248561565017261,23,0.5536944118172659,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,43,,0.035895977169275284,0.6478711162255466,,0.6478711162255466,0.6536248561565017,0.2428078250863061,0.42117376294591485,0.3383199079401611,0.380897583429229,0.6317606444188723,30,0.5198474435079452,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,44,,0.04766866937279701,0.6628308400460299,,0.6628308400460299,0.6593785960874569,0.2957422324510932,0.44188722669735325,0.4004602991944764,0.4039125431530495,0.6490218642117376,33,0.510202732018888,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,45,,0.06432754546403885,0.6352128883774454,,0.6352128883774454,0.6386651323360184,0.23130034522439585,0.4016110471806674,0.285385500575374,0.3878020713463751,0.6248561565017261,51,0.5101061388974045,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,46,,0.053458087146282196,0.6329113924050633,,0.6329113924050633,0.6352128883774454,0.20598388952819333,0.46375143843498273,0.30264672036823936,0.41657077100115075,0.6133486766398158,32,0.5114602539375734,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,47,,0.05294550582766533,0.6467203682393556,,0.6467203682393556,0.6524741081703107,0.26352128883774456,0.5120828538550057,0.30724971231300346,0.39010356731875717,0.6340621403912543,46,0.5331922426251894,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,48,,0.06510336697101593,0.6421173762945915,,0.6421173762945915,0.6432681242807825,0.34982738780207134,0.45454545454545453,0.4142692750287687,0.49252013808975836,0.6421173762945915,45,0.5277901804605097,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,49,,0.0822165310382843,0.6352128883774454,,0.6352128883774454,0.620253164556962,0.27848101265822783,0.38204833141542005,0.2945914844649022,0.37284234752589185,0.6237054085155351,45,0.5238547323191134,,,,,,,,,,,,,,,,,,,,,,,,,
