config,seed,final.H_alpha,final.S_tau,final.accuracy,final.alpha_tvar,final.degradation.bias,final.degradation.downsample,final.degradation.drift,final.degradation.dropout,final.degradation.gaussian_noise_snr10,final.degradation.gaussian_noise_snr20,final.degradation.stuck,final.epochs_run,final.macro_f1,final.per_class_alpha,final.per_class_alpha.0,final.per_class_alpha.1,final.per_class_alpha.10,final.per_class_alpha.11,final.per_class_alpha.12,final.per_class_alpha.13,final.per_class_alpha.14,final.per_class_alpha.15,final.per_class_alpha.16,final.per_class_alpha.17,final.per_class_alpha.2,final.per_class_alpha.3,final.per_class_alpha.4,final.per_class_alpha.5,final.per_class_alpha.6,final.per_class_alpha.7,final.per_class_alpha.8,final.per_class_alpha.9,final.perm_null,final.perm_null.null_mean,final.perm_null.null_std,final.perm_null.observed_var,final.perm_null.z,final.rho_last
wo_spectral,48,,0.15546967089176178,0.9991181657848325,,0.8959435626102292,0.8871252204585538,0.8721340388007055,0.9973544973544973,0.9320987654320988,0.9982363315696648,0.9585537918871252,18,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,49,,0.13631680607795715,0.9991181657848325,,0.8950617283950617,0.8880070546737213,0.9409171075837742,0.9982363315696648,0.9382716049382716,1.0,0.9514991181657848,18,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,50,,0.15563039481639862,0.9991181657848325,,0.8932980599647267,0.8871252204585538,0.7283950617283951,0.9982363315696648,0.9417989417989417,0.9991181657848325,0.9488536155202821,19,0.9991181102362204,,,,,,,,,,,,,,,,,,,,,,,,,
wo_spectral,51,,0.15031936764717102,1.0,,0.8880070546737213,0.8853615520282186,0.9391534391534392,0.9964726631393298,0.9753086419753086,0.9982363315696648,0.9691358024691358,21,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,42,,0.053034599870443344,0.9056437389770723,,0.9056437389770723,0.8474426807760141,0.8324514991181657,0.8941798941798942,0.7266313932980599,0.900352733686067,0.8148148148148148,28,0.9031844289474331,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,43,,0.06393018364906311,0.9171075837742504,,0.9171075837742504,0.8412698412698413,0.7574955908289241,0.9074074074074074,0.7592592592592593,0.91005291005291,0.8218694885361552,49,0.918214762169127,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,44,,0.05154833197593689,0.9135802469135802,,0.9135802469135802,0.8544973544973545,0.818342151675485,0.9074074074074074,0.7848324514991182,0.908289241622575,0.8271604938271605,26,0.9113859610502237,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,45,,0.050019655376672745,0.9074074074074074,,0.9074074074074074,0.8289241622574955,0.7486772486772487,0.8791887125220459,0.7072310405643739,0.8897707231040565,0.8015873015873016,29,0.9031443976636712,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,46,,0.05109460651874542,0.9047619047619048,,0.9047619047619048,0.8395061728395061,0.7698412698412699,0.8800705467372134,0.7239858906525574,0.8968253968253969,0.8253968253968254,27,0.901022998688931,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,47,,0.05353224650025368,0.9074074074074074,,0.9074074074074074,0.8589065255731922,0.7548500881834215,0.873015873015873,0.6860670194003528,0.8959435626102292,0.8156966490299824,41,0.9047050357181194,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,48,,0.05308777466416359,0.9074074074074074,,0.9074074074074074,0.8941798941798942,0.8165784832451499,0.908289241622575,0.7354497354497355,0.9021164021164021,0.826278659611993,26,0.9097129952108253,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,49,,0.0573633573949337,0.91005291005291,,0.91005291005291,0.8218694885361552,0.7486772486772487,0.9135802469135802,0.7442680776014109,0.9021164021164021,0.8271604938271605,26,0.9116746322486793,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,50,,0.045386798679828644,0.9144620811287478,,0.9144620811287478,0.8403880070546738,0.791005291005291,0.8994708994708994,0.7619047619047619,0.9047619047619048,0.8218694885361552,23,0.9161191270315374,,,,,,,,,,,,,,,,,,,,,,,,,
wo_temporal,51,,0.05355226621031761,0.9109347442680776,,0.9109347442680776,0.8421516754850088,0.7918871252204586,0.8959435626102292,0.6843033509700176,0.9012345679012346,0.8165784832451499,28,0.9102689778716415,,,,,,,,,,,,,,,,,,,,,,,,,
